"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b1","b3","b4","b5","b6.1"
"20512",94290,"52",5,2,42,1,0,1,4,2,2,1,NA,8.8,3719.14,2715,3,1,4850,1039,2715,800,2,1,1,2,2
"20513",94290,"52",5,2,16,2,0,1,4,NA,1,5,8,8.8,3719.14,2715,3,1,4850,1039,2715,800,NA,NA,NA,NA,NA
"20514",94296,"52",5,2,36,1,1,1,4,1,1,4,5,12,4409.96,2715,3,1,4850,1039,2715,800,1,2,2,2,1
"20515",94296,"52",5,1,43,1,1,1,4,1,1,5,8,12,4409.96,2715,3,1,4850,1039,2715,800,1,2,2,2,1
"20516",94302,"52",3,2,38,1,0,1,4,2,1,4,5,8,7596.83333333333,2715,3,1,4850,1039,2715,800,6,1,2,2,2
"20517",94302,"52",3,1,42,1,1,1,4,1,1,5,8,8,7596.83333333333,2715,3,1,4850,1039,2715,800,1,1,1,2,1
"20518",94308,"52",3,1,40,2,1,1,4,1,1,5,8,10,9482.36666666667,2715,3,1,4850,1039,2715,800,1,1,2,2,1
"20519",94308,"52",3,1,42,2,1,1,4,1,1,5,8,10,9482.36666666667,2715,3,1,4850,1039,2715,800,1,1,1,2,1
"20520",94314,"52",5,2,31,1,1,1,4,2,3,5,9,9,5056.26,2715,3,1,4850,1039,2715,800,6,1,2,2,2
"20521",94314,"52",5,1,59,1,1,1,4,2,2,4,5,9,5056.26,2715,3,1,4850,1039,2715,800,1,1,1,2,2
"20522",94314,"52",5,1,28,1,1,1,4,1,3,5,9,9,5056.26,2715,3,1,4850,1039,2715,800,1,1,1,2,1
"20523",94314,"52",5,2,59,1,1,1,4,2,2,4,5,9,5056.26,2715,3,1,4850,1039,2715,800,6,1,1,2,2
"20524",94320,"52",2,1,54,1,1,1,4,2,1,5,8,10,6917.15,2715,3,1,4850,1039,2715,800,1,1,1,2,2
"20525",94320,"52",2,2,55,1,1,1,4,NA,1,1,NA,10,6917.15,2715,3,1,4850,1039,2715,800,9,NA,NA,NA,NA
"20526",94326,"52",6,2,33,1,0,1,4,2,3,5,9,4.5,5720.25,5031,3,2,27765,363,5031,1200,6,1,2,1,2
"20527",94326,"52",6,1,34,1,1,1,4,1,2,5,9,4.5,5720.25,5031,3,2,27765,363,5031,1200,1,1,1,1,1
"20528",94332,"52",5,2,33,1,1,1,4,2,2,5,9,2.5,4003.066,5031,3,2,27765,363,5031,1200,6,1,2,2,2
"20529",94332,"52",5,1,34,1,1,1,4,1,2,5,9,2.5,4003.066,5031,3,2,27765,363,5031,1200,1,1,2,2,1
"20530",94338,"52",9,2,36,1,0,1,4,1,2,2,2,15,2892.83333333333,5031,3,2,27765,363,5031,1200,1,2,2,2,1
"20531",94338,"52",9,1,34,1,0,1,4,1,2,5,6,15,2892.83333333333,5031,3,2,27765,363,5031,1200,1,2,2,2,1
"20532",94338,"52",9,1,29,1,0,1,4,2,2,6,7,15,2892.83333333333,5031,3,2,27765,363,5031,1200,1,1,2,2,2
"20533",94338,"52",9,2,27,1,0,1,4,2,2,5,6,15,2892.83333333333,5031,3,2,27765,363,5031,1200,1,1,2,2,2
"20534",94344,"52",6,1,24,2,0,1,4,2,2,5,8,3,2254.72666666667,5031,3,2,27765,363,5031,1200,1,1,2,2,2
"20535",94344,"52",6,2,53,1,0,1,4,2,2,6,10,3,2254.72666666667,5031,3,2,27765,363,5031,1200,6,1,2,2,2
"20536",94344,"52",6,1,26,3,0,1,4,1,2,5,8,3,2254.72666666667,5031,3,2,27765,363,5031,1200,1,1,2,2,1
"20537",94344,"52",6,1,22,2,0,1,4,2,2,5,8,3,2254.72666666667,5031,3,2,27765,363,5031,1200,1,1,2,2,2
"20538",94344,"52",6,1,49,1,0,1,1,2,2,1,NA,3,2254.72666666667,5031,3,2,27765,363,5031,1200,1,1,2,2,2
"20539",94350,"52",3,1,24,2,0,1,4,1,2,5,8,3,9164.66666666667,5031,3,2,27765,363,5031,1200,1,1,1,2,1
"20540",94350,"52",3,1,56,1,0,1,1,1,2,4,3,3,9164.66666666667,5031,3,2,27765,363,5031,1200,1,1,1,2,1
"20541",94350,"52",3,2,46,1,0,1,4,2,2,4,3,3,9164.66666666667,5031,3,2,27765,363,5031,1200,6,1,2,2,2
"20542",94356,"52",4,1,58,1,1,1,4,2,2,4,2,5,4471.34,5031,3,2,27765,363,5031,1200,1,1,2,1,2
"20543",94356,"52",4,1,26,2,1,1,4,1,2,5,9,5,4471.34,5031,3,2,27765,363,5031,1200,1,1,2,1,1
"20544",94356,"52",4,2,49,1,1,1,4,2,2,4,2,5,4471.34,5031,3,2,27765,363,5031,1200,6,1,2,2,2
"20545",94362,"52",15,1,26,2,1,1,4,1,1,1,NA,8,1457.58,5031,3,2,27765,363,5031,1200,1,2,2,2,1
"20546",94362,"52",15,2,32,1,1,1,4,2,1,5,9,8,1457.58,5031,3,2,27765,363,5031,1200,6,1,2,2,2
"20547",94362,"52",15,1,40,1,1,1,4,1,1,5,9,8,1457.58,5031,3,2,27765,363,5031,1200,1,2,2,2,1
"20548",94362,"52",15,1,35,1,1,1,4,1,1,1,NA,8,1457.58,5031,3,2,27765,363,5031,1200,1,2,2,2,1
"20549",94362,"52",15,2,34,1,1,1,4,2,1,1,NA,8,1457.58,5031,3,2,27765,363,5031,1200,6,1,2,2,2
"20550",94362,"52",15,2,38,1,1,1,4,2,1,1,NA,8,1457.58,5031,3,2,27765,363,5031,1200,6,1,2,2,2
"20551",94362,"52",15,1,37,1,1,1,4,1,1,5,9,8,1457.58,5031,3,2,27765,363,5031,1200,1,2,2,2,1
"20552",94368,"52",4,1,40,1,1,1,4,2,2,4,3,4,3661.9,5031,3,2,27765,363,5031,1200,1,1,1,2,2
"20553",94368,"52",4,2,32,1,0,1,4,1,2,4,3,4,3661.9,5031,3,2,27765,363,5031,1200,1,1,1,2,1
"20554",94374,"52",6,2,32,1,0,1,4,1,2,5,9,6,6908.53333333333,5031,3,2,27765,363,5031,1200,1,2,2,2,1
"20555",94374,"52",6,1,34,1,1,1,4,1,2,5,9,6,6908.53333333333,5031,3,2,27765,363,5031,1200,1,2,2,2,1
"20556",94380,"52",4,2,56,1,0,1,4,2,2,1,NA,1.2,5963.71,5031,3,2,27765,363,5031,1200,1,2,2,2,2
"20557",94380,"52",4,2,32,2,0,1,4,1,2,8,12,1.2,5963.71,5031,3,2,27765,363,5031,1200,1,2,2,1,1
"20558",94380,"52",4,1,26,2,0,1,4,1,2,6,12,1.2,5963.71,5031,3,2,27765,363,5031,1200,1,2,2,2,1
"20559",94386,"52",4,2,42,1,NA,1,4,1,2,4,10,7.52,6564,3944,3,1,930,245,3944,2400,1,2,2,2,1
"20560",94386,"52",4,1,41,1,1,1,NA,2,2,5,14,7.52,6564,3944,3,1,930,245,3944,2400,1,1,2,2,2
"20561",94386,"52",4,1,18,2,NA,1,4,NA,2,5,14,7.52,6564,3944,3,1,930,245,3944,2400,2,NA,NA,NA,NA
"20562",94392,"52",5,2,36,1,0,1,4,2,2,5,14,6.64,2197.8,3944,3,1,930,245,3944,2400,1,1,2,2,2
"20563",94392,"52",5,1,37,1,0,1,4,2,2,5,14,6.64,2197.8,3944,3,1,930,245,3944,2400,1,2,2,1,2
"20564",94398,"52",3,1,59,1,0,1,4,1,2,5,10,3.2,5852.66666666667,3944,3,1,930,245,3944,2400,1,1,2,2,1
"20565",94398,"52",3,1,24,2,0,1,4,1,1,9,30,3.2,5852.66666666667,3944,3,1,930,245,3944,2400,1,2,2,2,1
"20566",94404,"52",4,2,33,1,0,1,4,1,2,4,10,2.3,5580.25,3944,3,1,930,245,3944,2400,1,2,2,NA,1
"20567",94404,"52",4,1,37,1,0,1,4,2,2,4,10,2.3,5580.25,3944,3,1,930,245,3944,2400,1,1,2,1,2
"20568",94410,"52",4,1,53,1,0,1,4,2,2,5,14,2.69,6004,3944,3,1,930,245,3944,2400,1,1,2,2,2
"20569",94410,"52",4,2,20,2,0,1,4,1,2,5,18,2.69,6004,3944,3,1,930,245,3944,2400,1,2,2,2,1
"20570",94410,"52",4,1,23,2,0,1,4,1,2,5,18,2.69,6004,3944,3,1,930,245,3944,2400,1,2,2,2,1
"20571",94410,"52",4,2,48,1,0,1,4,2,2,4,10,2.69,6004,3944,3,1,930,245,3944,2400,1,1,2,2,2
"20572",94416,"52",2,1,36,3,0,1,4,2,3,4,10,8.09,6298.5,3944,3,1,930,245,3944,2400,1,1,2,2,2
"20573",94422,"52",4,1,44,1,0,1,4,2,2,5,14,3.48,3667,3944,3,1,930,245,3944,2400,1,1,2,2,2
"20574",94422,"52",4,2,44,1,0,1,4,2,2,10,0,3.48,3667,3944,3,1,930,245,3944,2400,1,1,1,2,2
"20575",94428,"52",6,1,25,2,0,1,4,2,2,5,18,6.73,3308.33333333333,3944,3,1,930,245,3944,2400,9,2,2,2,2
"20576",94428,"52",6,1,21,2,0,1,4,2,1,11,27,6.73,3308.33333333333,3944,3,1,930,245,3944,2400,2,2,2,2,2
"20577",94428,"52",6,2,49,1,0,1,4,2,2,4,10,6.73,3308.33333333333,3944,3,1,930,245,3944,2400,1,1,2,1,2
"20578",94428,"52",6,2,20,2,0,1,4,2,1,6,23,6.73,3308.33333333333,3944,3,1,930,245,3944,2400,2,2,2,2,2
"20579",94428,"52",6,2,18,2,0,1,4,2,1,6,19,6.73,3308.33333333333,3944,3,1,930,245,3944,2400,2,2,2,2,2
"20580",94428,"52",6,1,48,1,0,1,4,2,2,4,10,6.73,3308.33333333333,3944,3,1,930,245,3944,2400,1,1,2,2,2
"20581",94434,"52",5,2,46,1,0,1,4,2,1,4,10,4.09,4567.8,3944,3,1,930,245,3944,2400,1,1,2,2,2
"20582",94434,"52",5,2,21,2,0,1,4,1,1,6,18,4.09,4567.8,3944,3,1,930,245,3944,2400,1,2,2,2,1
"20583",94434,"52",5,1,48,1,0,1,4,1,1,4,10,4.09,4567.8,3944,3,1,930,245,3944,2400,1,1,2,2,1
"20584",94440,"52",5,1,22,2,0,1,4,1,1,5,18,5.17,4033.8,3944,3,1,930,245,3944,2400,1,2,2,2,1
"20585",94440,"52",5,2,21,2,0,1,4,NA,1,6,23,5.17,4033.8,3944,3,1,930,245,3944,2400,2,NA,NA,NA,NA
"20586",94440,"52",5,1,46,3,0,1,4,1,1,5,14,5.17,4033.8,3944,3,1,930,245,3944,2400,1,1,2,2,1
"20587",94440,"52",5,2,18,2,0,1,4,NA,1,6,23,5.17,4033.8,3944,3,1,930,245,3944,2400,2,NA,NA,NA,NA
"20588",94446,"52",3,2,22,1,0,1,4,1,2,5,18,3.3,2795.66666666667,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20589",94446,"52",3,1,22,1,0,1,4,1,2,5,18,3.3,2795.66666666667,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20590",94452,"52",5,2,26,1,0,1,4,1,3,5,18,1.4,2885,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20591",94452,"52",5,1,27,1,0,1,4,1,2,5,18,1.4,2885,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20592",94458,"52",5,1,19,2,0,1,4,1,2,5,18,2.7,3574.8,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20593",94458,"52",5,1,39,1,0,1,4,1,2,4,10,2.7,3574.8,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20594",94458,"52",5,2,40,1,0,1,4,1,2,4,10,2.7,3574.8,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20595",94464,"52",4,2,17,2,0,1,4,NA,2,6,19,3.2,16889.75,1860,3,1,353,179,1860,1300,2,NA,NA,NA,NA
"20596",94464,"52",4,2,41,1,0,1,4,2,3,4,10,3.2,16889.75,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20597",94464,"52",4,1,41,1,0,1,4,2,2,6,20,3.2,16889.75,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20598",94464,"52",4,1,19,2,0,1,4,NA,2,6,23,3.2,16889.75,1860,3,1,353,179,1860,1300,2,NA,NA,NA,NA
"20599",94470,"52",5,2,54,1,0,1,4,2,3,4,10,2.3,4244,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20600",94470,"52",5,1,53,1,0,1,4,2,3,4,10,2.3,4244,1860,3,1,353,179,1860,1300,1,1,1,2,2
"20601",94470,"52",5,2,22,1,0,1,4,1,2,5,18,2.3,4244,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20602",94470,"52",5,1,31,1,0,1,4,1,2,5,18,2.3,4244,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20603",94476,"52",6,2,55,1,0,1,4,2,3,5,10,2.3,3711.83333333333,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20604",94476,"52",6,1,55,1,0,1,4,2,3,5,10,2.3,3711.83333333333,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20605",94476,"52",6,1,34,1,0,1,4,2,3,5,12,2.3,3711.83333333333,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20606",94476,"52",6,2,34,1,0,1,4,2,3,5,12,2.3,3711.83333333333,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20607",94482,"52",5,2,30,1,0,1,4,1,4,5,10,2.3,6069.6,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20608",94482,"52",5,1,32,1,0,1,4,1,3,5,10,2.3,6069.6,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20609",94488,"52",3,2,44,1,0,1,4,2,3,5,10,4.6,5405,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20610",94488,"52",3,1,47,1,0,1,4,1,3,6,14,4.6,5405,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20611",94488,"52",3,1,20,2,0,1,4,NA,1,11,27,4.6,5405,1860,3,1,353,179,1860,1300,2,NA,NA,NA,NA
"20612",94494,"52",6,1,38,2,0,1,4,1,2,5,14,3.3,2190.83333333333,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20613",94494,"52",6,1,32,3,0,1,4,1,2,4,10,3.3,2190.83333333333,1860,3,1,353,179,1860,1300,1,2,2,2,1
"20614",94500,"52",2,2,54,1,0,1,4,2,3,4,10,1.9,3706.5,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20615",94500,"52",2,1,57,1,0,1,4,2,3,4,10,1.9,3706.5,1860,3,1,353,179,1860,1300,1,1,2,2,2
"20616",94506,"52",5,2,32,1,0,1,4,2,2,4,10,4.8,3953.2,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20617",94506,"52",5,1,33,1,0,1,4,1,2,4,10,4.8,3953.2,3906,3,1,1281,413,3906,1400,1,1,2,2,1
"20618",94512,"52",5,1,32,1,0,1,4,2,2,8,24,3.5,4567.6,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20619",94512,"52",5,2,24,1,0,1,4,2,2,4,12,3.5,4567.6,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20620",94518,"52",5,1,46,1,0,1,4,2,2,5,24,4.5,3621,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20621",94518,"52",5,2,21,2,0,1,4,1,2,6,24,4.5,3621,3906,3,1,1281,413,3906,1400,1,2,2,2,1
"20622",94518,"52",5,1,18,2,0,1,4,1,2,5,18,4.5,3621,3906,3,1,1281,413,3906,1400,1,2,2,2,1
"20623",94518,"52",5,2,44,1,0,1,4,2,2,4,10,4.5,3621,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20624",94524,"52",4,2,28,1,0,1,4,2,2,4,12,3.4,2412.5,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20625",94524,"52",4,1,28,1,0,1,4,2,2,6,24,3.4,2412.5,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20626",94530,"52",5,2,22,1,0,1,4,1,3,4,12,4.8,3395,3906,3,1,1281,413,3906,1400,1,2,2,2,1
"20627",94530,"52",5,1,52,1,0,1,4,2,3,4,10,4.8,3395,3906,3,1,1281,413,3906,1400,1,1,2,1,2
"20628",94530,"52",5,1,24,1,0,1,4,1,3,6,24,4.8,3395,3906,3,1,1281,413,3906,1400,1,2,2,2,1
"20629",94530,"52",5,2,55,1,0,1,4,2,4,4,2,4.8,3395,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20630",94536,"52",6,2,35,1,0,1,4,2,4,4,12,3.6,1875.16666666667,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20631",94536,"52",6,1,37,1,0,1,4,2,2,4,12,3.6,1875.16666666667,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20632",94542,"52",3,2,26,1,0,1,4,2,2,5,18,3.2,3891.33333333333,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20633",94542,"52",3,1,29,1,0,1,4,2,2,8,24,3.2,3891.33333333333,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20634",94548,"52",5,1,48,1,0,1,4,2,3,4,10,2.8,8576.4,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20635",94548,"52",5,1,24,1,0,1,4,1,2,5,18,2.8,8576.4,3906,3,1,1281,413,3906,1400,1,2,2,2,1
"20636",94548,"52",5,2,23,1,0,1,4,1,2,6,24,2.8,8576.4,3906,3,1,1281,413,3906,1400,1,2,2,2,1
"20637",94548,"52",5,2,46,1,0,1,4,2,4,4,2,2.8,8576.4,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20638",94548,"52",5,1,20,2,0,1,4,1,2,6,24,2.8,8576.4,3906,3,1,1281,413,3906,1400,1,2,2,2,1
"20639",94554,"52",6,2,56,1,0,1,4,2,4,4,2,3.5,3992.16666666667,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20640",94554,"52",6,2,28,1,0,1,4,2,2,6,24,3.5,3992.16666666667,3906,3,1,1281,413,3906,1400,1,1,2,1,2
"20641",94554,"52",6,1,56,1,0,1,4,2,3,4,10,3.5,3992.16666666667,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20642",94554,"52",6,1,30,1,0,1,1,2,2,8,24,3.5,3992.16666666667,3906,3,1,1281,413,3906,1400,1,1,2,1,2
"20643",94554,"52",6,1,25,2,0,1,4,1,2,5,18,3.5,3992.16666666667,3906,3,1,1281,413,3906,1400,1,2,2,2,1
"20644",94560,"52",5,2,37,1,0,1,4,2,3,4,10,2.8,6382.6,3906,3,1,1281,413,3906,1400,1,1,2,2,2
"20645",94560,"52",5,1,37,1,0,1,1,2,3,5,16,2.8,6382.6,3906,3,1,1281,413,3906,1400,1,1,2,1,2
"20646",94560,"52",5,2,16,2,0,1,4,NA,2,5,19,2.8,6382.6,3906,3,1,1281,413,3906,1400,2,NA,NA,NA,NA
"20647",94566,"52",4,1,20,2,NA,1,NA,1,2,5,20,1.4,11859.75,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20648",94566,"52",4,2,46,1,NA,1,NA,2,3,4,10,1.4,11859.75,5644,3,1,1224,274,5644,2352,6,1,2,2,2
"20649",94566,"52",4,1,47,1,NA,1,NA,1,3,4,10,1.4,11859.75,5644,3,1,1224,274,5644,2352,1,1,2,2,1
"20650",94566,"52",4,1,22,2,NA,1,NA,1,2,5,20,1.4,11859.75,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20651",94572,"52",5,1,22,1,0,1,4,1,2,6,24,2.4,3769.2,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20652",94572,"52",5,2,55,1,0,1,4,2,3,1,0,2.4,3769.2,5644,3,1,1224,274,5644,2352,1,1,2,2,2
"20653",94572,"52",5,1,55,1,0,1,4,2,3,4,10,2.4,3769.2,5644,3,1,1224,274,5644,2352,1,1,1,2,2
"20654",94572,"52",5,2,22,1,0,1,4,2,2,5,18,2.4,3769.2,5644,3,1,1224,274,5644,2352,1,1,2,2,2
"20655",94578,"52",6,2,34,1,NA,1,4,2,2,4,12,3,1887.5,5644,3,1,1224,274,5644,2352,1,1,1,2,2
"20656",94578,"52",6,1,38,1,NA,1,4,2,2,4,12,3,1887.5,5644,3,1,1224,274,5644,2352,1,1,1,2,2
"20657",94584,"52",5,1,31,1,0,1,4,1,1,5,18,3.5,4825.6,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20658",94584,"52",5,2,55,4,0,1,4,2,3,1,NA,3.5,4825.6,5644,3,1,1224,274,5644,2352,6,1,2,2,2
"20659",94584,"52",5,2,27,1,0,1,4,2,1,4,12,3.5,4825.6,5644,3,1,1224,274,5644,2352,6,1,2,2,2
"20660",94590,"52",4,2,18,2,0,1,4,NA,2,4,23,3.5,9348.25,5644,3,1,1224,274,5644,2352,2,NA,NA,NA,NA
"20661",94590,"52",4,1,21,2,0,1,4,1,2,5,18,3.5,9348.25,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20662",94590,"52",4,1,42,1,0,1,4,1,2,5,14,3.5,9348.25,5644,3,1,1224,274,5644,2352,1,1,2,2,1
"20663",94590,"52",4,2,42,1,0,1,4,2,2,5,14,3.5,9348.25,5644,3,1,1224,274,5644,2352,1,1,2,2,2
"20664",94596,"52",4,2,30,1,0,1,NA,2,1,6,24,3,11817.75,5644,3,1,1224,274,5644,2352,6,1,2,2,2
"20665",94596,"52",4,1,33,1,0,1,NA,2,1,6,24,3,11817.75,5644,3,1,1224,274,5644,2352,1,2,2,2,2
"20666",94602,"52",6,1,41,1,0,1,4,1,2,5,16,4,3767.5,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20667",94602,"52",6,2,41,1,0,1,4,1,2,5,16,4,3767.5,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20668",94602,"52",6,1,19,2,0,1,4,NA,1,6,24,4,3767.5,5644,3,1,1224,274,5644,2352,2,NA,NA,NA,NA
"20669",94608,"52",4,1,22,2,0,1,4,1,2,6,24,1.5,3486,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20670",94608,"52",4,2,19,2,0,1,4,1,2,6,24,1.5,3486,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20671",94608,"52",4,2,45,1,0,1,4,1,2,1,0,1.5,3486,5644,3,1,1224,274,5644,2352,1,2,2,2,1
"20672",94608,"52",4,1,43,1,0,1,4,2,3,4,10,1.5,3486,5644,3,1,1224,274,5644,2352,6,1,2,2,2
"20673",94614,"52",6,1,41,1,0,1,4,1,2,4,10,6,5763.5,5644,3,1,1224,274,5644,2352,1,1,2,2,1
"20674",94614,"52",6,2,17,2,0,1,4,NA,1,6,22,6,5763.5,5644,3,1,1224,274,5644,2352,2,NA,NA,NA,NA
"20675",94614,"52",6,2,40,1,0,1,4,1,2,4,10,6,5763.5,5644,3,1,1224,274,5644,2352,1,1,2,2,1
"20676",94620,"52",3,2,26,1,0,1,4,2,2,5,18,4.5,9498,5644,3,1,1224,274,5644,2352,2,1,2,2,2
"20677",94620,"52",3,1,30,1,0,1,NA,2,1,8,24,4.5,9498,5644,3,1,1224,274,5644,2352,1,2,2,2,2
"20678",94626,"52",5,1,35,1,0,1,4,1,3,5,14,5,2567.2,3031,3,1,1197,266,3031,2387,1,1,1,2,1
"20679",94626,"52",5,2,38,1,0,1,4,1,3,4,10,5,2567.2,3031,3,1,1197,266,3031,2387,1,1,2,2,1
"20680",94632,"52",4,2,46,1,0,1,4,2,3,1,0,3.7,2369,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20681",94632,"52",4,1,46,1,0,1,4,2,3,4,12,3.7,2369,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20682",94638,"52",4,1,34,3,0,1,4,1,2,4,12,5,3911.75,3031,3,1,1197,266,3031,2387,1,2,2,2,1
"20683",94644,"52",4,1,25,2,0,1,2,1,2,5,18,5.4,5455.75,3031,3,1,1197,266,3031,2387,1,2,2,2,1
"20684",94644,"52",4,1,22,2,0,4,2,NA,1,8,25,5.4,5455.75,3031,3,1,1197,266,3031,2387,2,NA,NA,NA,NA
"20685",94644,"52",4,2,51,1,0,1,4,2,3,4,10,5.4,5455.75,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20686",94644,"52",4,1,50,1,0,1,4,2,3,5,14,5.4,5455.75,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20687",94650,"52",5,2,32,1,0,1,4,1,3,4,10,4.5,3101.4,3031,3,1,1197,266,3031,2387,1,1,2,2,1
"20688",94650,"52",5,1,32,1,0,1,4,1,3,4,10,4.5,3101.4,3031,3,1,1197,266,3031,2387,1,1,2,2,1
"20689",94656,"52",4,1,39,1,0,1,4,1,3,5,18,4.8,5730,3031,3,1,1197,266,3031,2387,1,2,2,2,1
"20690",94656,"52",4,2,36,1,0,1,4,1,3,4,12,4.8,5730,3031,3,1,1197,266,3031,2387,1,2,2,2,1
"20691",94662,"52",5,2,37,1,0,1,4,1,3,5,14,5,1865,3031,3,1,1197,266,3031,2387,1,2,2,2,1
"20692",94662,"52",5,1,39,1,0,1,4,1,2,5,14,5,1865,3031,3,1,1197,266,3031,2387,1,2,2,2,1
"20693",94668,"52",5,1,40,1,0,1,1,2,3,4,10,6,3491.2,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20694",94668,"52",5,2,37,1,0,1,4,2,3,4,10,6,3491.2,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20695",94668,"52",5,2,16,2,0,1,2,NA,2,5,15,6,3491.2,3031,3,1,1197,266,3031,2387,2,NA,NA,NA,NA
"20696",94674,"52",3,1,21,2,0,1,4,1,2,5,18,5,4552.66666666667,3031,3,1,1197,266,3031,2387,1,2,2,2,1
"20697",94674,"52",3,2,55,1,0,1,4,2,4,4,10,5,4552.66666666667,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20698",94674,"52",3,1,54,1,0,1,4,2,3,5,14,5,4552.66666666667,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20699",94680,"52",6,1,59,1,0,1,4,2,4,4,4,6,1873.16666666667,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20700",94680,"52",6,1,31,1,0,1,4,1,1,5,18,6,1873.16666666667,3031,3,1,1197,266,3031,2387,1,2,2,2,1
"20701",94680,"52",6,2,28,1,0,1,4,1,2,5,18,6,1873.16666666667,3031,3,1,1197,266,3031,2387,1,2,2,2,1
"20702",94680,"52",6,1,35,2,0,1,4,2,3,5,14,6,1873.16666666667,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20703",94680,"52",6,2,57,1,0,1,4,2,4,4,2,6,1873.16666666667,3031,3,1,1197,266,3031,2387,1,1,2,2,2
"20704",94686,"52",3,2,51,1,0,1,4,2,3,4,10,3,7877.66666666667,3401,NA,NA,875.92,302,3401,1681,1,1,2,2,2
"20705",94686,"52",3,1,45,1,0,1,4,1,2,4,10,3,7877.66666666667,3401,NA,NA,875.92,302,3401,1681,1,1,1,2,1
"20706",94692,"52",6,1,37,1,0,1,4,2,3,5,18,4.57,4028,3401,NA,NA,875.92,302,3401,1681,1,1,1,2,2
"20707",94692,"52",6,2,37,1,0,1,4,2,3,4,12,4.57,4028,3401,NA,NA,875.92,302,3401,1681,1,1,1,2,2
"20708",94698,"52",5,1,29,1,0,1,4,2,2,5,18,4.16,3947.4,3401,NA,NA,875.92,302,3401,1681,1,1,1,2,2
"20709",94698,"52",5,2,26,1,1,1,4,2,2,4,12,4.16,3947.4,3401,NA,NA,875.92,302,3401,1681,1,1,2,2,2
"20710",94698,"52",5,1,32,2,0,1,4,1,2,4,12,4.16,3947.4,3401,NA,NA,875.92,302,3401,1681,1,2,2,2,1
"20711",94698,"52",5,1,35,2,0,1,4,1,2,4,12,4.16,3947.4,3401,NA,NA,875.92,302,3401,1681,1,2,2,2,1
"20712",94698,"52",5,1,57,4,0,1,4,2,4,4,8,4.16,3947.4,3401,NA,NA,875.92,302,3401,1681,1,1,1,2,2
