"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b06","b11","b01","b02","CookMthd","b04","b05","a16","a18","h28","h29","a19","a20","a17","a21"
"5136",39084,"65",5,1,36,1,0,NA,4,3,7,11,8,5400,4800,1,1,3750,683,4800,2600,70,25000,2,3,"Coal",1,1,1,0,3,NA,3,20,1,2
"5137",39096,"65",3,2,24,1,0,2,4,3,6,11,5.5,8266.66666666667,4800,1,1,3750,683,4800,2600,150,30000,2,3,"Coal",1,1,1,0,3,NA,NA,NA,1,2
"5138",39096,"65",3,1,24,1,0,2,4,3,5,8,5.5,8266.66666666667,4800,1,1,3750,683,4800,2600,150,30000,2,3,"Coal",1,1,1,0,3,NA,2,20,1,2
"5139",39108,"65",5,2,60,1,0,2,4,4,2,NA,NA,7068,6203,1,1,5040,919,6203,5184,240,55000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,1
"5140",39108,"65",5,1,26,1,0,2,4,3,5,8,NA,7068,6203,1,1,5040,919,6203,5184,240,55000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5141",39108,"65",5,2,23,1,0,2,4,3,5,8,NA,7068,6203,1,1,5040,919,6203,5184,240,55000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5142",39120,"65",3,2,25,2,0,2,4,3,5,8,NA,8026.66666666667,6203,1,1,5040,919,6203,5184,100,28000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5143",39120,"65",3,1,52,1,0,2,4,3,4,5,NA,8026.66666666667,6203,1,1,5040,919,6203,5184,100,28000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5144",39120,"65",3,2,50,1,0,2,4,1,5,8,NA,8026.66666666667,6203,1,1,5040,919,6203,5184,100,28000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5145",39132,"65",4,2,35,1,0,2,4,3,8,NA,NA,10600,6203,1,1,5040,919,6203,5184,130,40000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5146",39132,"65",4,1,36,1,0,2,4,3,8,NA,NA,10600,6203,1,1,5040,919,6203,5184,130,40000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5147",39144,"65",5,1,60,1,0,2,4,4,2,NA,NA,3778,6203,1,1,5040,919,6203,5184,120,23000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,2
"5148",39144,"65",5,2,58,1,0,2,4,4,2,NA,NA,3778,6203,1,1,5040,919,6203,5184,120,23000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,2
"5149",39144,"65",5,2,26,1,0,2,4,4,4,5,NA,3778,6203,1,1,5040,919,6203,5184,120,23000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,2
"5150",39144,"65",5,1,27,1,0,2,4,3,5,8,NA,3778,6203,1,1,5040,919,6203,5184,120,23000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,2
"5151",39156,"65",4,2,46,1,0,2,4,4,4,5,NA,4225,6203,1,1,5040,919,6203,5184,90,15000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5152",39156,"65",4,1,20,2,0,2,4,3,5,8,NA,4225,6203,1,1,5040,919,6203,5184,90,15000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5153",39156,"65",4,1,50,1,0,2,4,4,4,5,NA,4225,6203,1,1,5040,919,6203,5184,90,15000,2,3,"Coal",1,1,1,0,1,NA,1,10,1,2
"5154",39156,"65",4,2,16,2,0,2,4,3,5,8,NA,4225,6203,1,1,5040,919,6203,5184,90,15000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5155",39168,"65",3,2,20,2,0,2,4,4,5,8,NA,11333.3333333333,6203,1,1,5040,919,6203,5184,90,25000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,2
"5156",39168,"65",3,1,46,1,0,2,4,4,4,5,NA,11333.3333333333,6203,1,1,5040,919,6203,5184,90,25000,2,3,"Coal",1,2,1,0,1,NA,NA,3,1,2
"5157",39168,"65",3,2,43,1,0,2,4,4,4,5,NA,11333.3333333333,6203,1,1,5040,919,6203,5184,90,25000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,2
"5158",39180,"65",4,1,48,1,0,2,4,4,4,5,NA,6900,6203,1,1,5040,919,6203,5184,140,60000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5159",39180,"65",4,2,42,1,0,2,4,4,4,5,NA,6900,6203,1,1,5040,919,6203,5184,140,60000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5160",39180,"65",4,1,22,2,0,2,4,3,5,9,NA,6900,6203,1,1,5040,919,6203,5184,140,60000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5161",39180,"65",4,1,25,2,0,2,4,3,5,9,NA,6900,6203,1,1,5040,919,6203,5184,140,60000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5162",39192,"65",5,1,20,2,0,2,4,3,5,8,NA,4940,6203,1,1,5040,919,6203,5184,140,45000,2,3,"Coal",1,1,1,NA,1,NA,NA,NA,1,2
"5163",39192,"65",5,1,16,2,0,2,4,3,5,8,NA,4940,6203,1,1,5040,919,6203,5184,140,45000,2,3,"Coal",1,1,1,NA,1,NA,NA,NA,1,2
"5164",39192,"65",5,1,22,2,0,2,4,3,5,8,NA,4940,6203,1,1,5040,919,6203,5184,140,45000,2,3,"Coal",1,1,1,NA,1,NA,NA,NA,1,2
"5165",39192,"65",5,1,48,1,0,2,4,4,4,5,NA,4940,6203,1,1,5040,919,6203,5184,140,45000,2,3,"Coal",1,1,1,NA,1,NA,NA,NA,1,2
"5166",39192,"65",5,2,46,1,0,2,4,4,4,5,NA,4940,6203,1,1,5040,919,6203,5184,140,45000,2,3,"Coal",1,1,1,NA,1,NA,NA,NA,1,2
"5167",39204,"65",3,1,33,1,0,NA,2,3,8,11,NA,11200,6203,1,1,5040,919,6203,5184,150,60000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,2
"5168",39204,"65",3,2,32,1,0,NA,2,3,9,14,NA,11200,6203,1,1,5040,919,6203,5184,150,60000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,2
"5169",39216,"65",5,2,58,NA,0,2,4,4,4,5,0.5,6840,6203,1,1,5040,919,6203,5184,300,70000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5170",39216,"65",5,1,29,1,0,2,2,3,6,11,0.5,6840,6203,1,1,5040,919,6203,5184,300,70000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5171",39216,"65",5,2,24,1,0,2,4,4,5,8,0.5,6840,6203,1,1,5040,919,6203,5184,300,70000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5172",39228,"65",4,2,37,1,0,2,4,2,4,5,0.5,2150,6370,1,1,4446,749,6370,5474,70,10000,2,3,"Firewood",1,2,1,0,3,NA,NA,NA,1,1
"5173",39228,"65",4,1,56,1,0,2,4,2,4,5,0.5,2150,6370,1,1,4446,749,6370,5474,70,10000,2,3,"Firewood",1,2,1,0,3,NA,NA,20,1,1
"5174",39240,"65",7,1,60,1,0,2,4,4,1,NA,1.5,1871.42857142857,6370,1,1,4446,749,6370,5474,100,20000,2,3,"Coal",1,2,1,0,2,NA,0,3,1,1
"5175",39240,"65",7,2,58,1,0,2,4,4,4,NA,1.5,1871.42857142857,6370,1,1,4446,749,6370,5474,100,20000,2,3,"Coal",1,2,1,0,2,NA,0,0,1,2
"5176",39240,"65",7,2,35,1,0,2,4,4,5,NA,1.5,1871.42857142857,6370,1,1,4446,749,6370,5474,100,20000,2,3,"Coal",1,2,1,0,2,NA,0,0,1,2
"5177",39240,"65",7,1,40,1,0,2,4,4,5,NA,1.5,1871.42857142857,6370,1,1,4446,749,6370,5474,100,20000,2,3,"Coal",1,2,1,0,2,NA,0,0,1,2
"5178",39252,"65",3,2,49,1,0,2,4,4,4,5,2,11300,6370,1,1,4446,749,6370,5474,120,65000,2,3,"Coal",1,1,1,0,3,NA,NA,NA,1,2
"5179",39252,"65",3,1,19,2,0,2,4,3,5,8,2,11300,6370,1,1,4446,749,6370,5474,120,65000,2,3,"Coal",1,1,1,0,3,NA,NA,NA,3,2
"5180",39252,"65",3,1,56,1,0,2,4,3,4,5,2,11300,6370,1,1,4446,749,6370,5474,120,65000,2,3,"Coal",1,1,1,0,3,NA,NA,6,1,2
"5181",39264,"65",4,1,18,2,0,2,4,3,5,9,NA,4825,6370,1,1,4446,749,6370,5474,120,60000,2,3,"Coal",1,1,1,0,3,NA,0,NA,1,1
"5182",39264,"65",4,2,41,1,0,2,4,4,5,8,NA,4825,6370,1,1,4446,749,6370,5474,120,60000,2,3,"Coal",1,1,1,0,3,NA,0,NA,1,1
"5183",39264,"65",4,1,48,1,0,2,4,4,6,11,NA,4825,6370,1,1,4446,749,6370,5474,120,60000,2,3,"Coal",1,1,1,0,3,NA,0,10,1,1
"5184",39276,"65",3,2,27,1,0,2,4,4,5,8,NA,6666.66666666667,6370,1,1,4446,749,6370,5474,120,50000,2,3,"Coal",1,1,1,0,3,NA,NA,NA,1,1
"5185",39276,"65",3,1,27,1,0,2,4,4,5,8,NA,6666.66666666667,6370,1,1,4446,749,6370,5474,120,50000,2,3,"Coal",1,1,1,0,3,NA,1,15,1,1
"5186",39288,"65",5,2,47,1,0,2,4,4,4,5,1,4560,6370,1,1,4446,749,6370,5474,142,60000,2,3,"Coal",1,1,1,30,4,1,NA,NA,1,NA
"5187",39288,"65",5,1,22,1,0,2,4,4,5,9,1,4560,6370,1,1,4446,749,6370,5474,142,60000,2,3,"Coal",1,1,1,NA,4,1,1,NA,1,NA
"5188",39288,"65",5,1,47,1,0,2,4,4,4,5,1,4560,6370,1,1,4446,749,6370,5474,142,60000,2,3,"Coal",1,1,1,NA,4,1,NA,20,1,NA
"5189",39288,"65",5,2,19,1,0,2,4,4,5,9,1,4560,6370,1,1,4446,749,6370,5474,142,60000,2,3,"Coal",1,1,1,NA,4,1,NA,NA,1,NA
"5190",39300,"65",2,2,57,1,0,2,4,4,4,5,NA,23800,6370,1,1,4446,749,6370,5474,120,60000,2,3,"Coal",1,1,1,0,1,NA,0,NA,1,1
"5191",39312,"65",3,2,44,1,0,2,4,4,4,5,1,4113.33333333333,6370,1,1,4446,749,6370,5474,100,4000,2,3,"Coal",1,2,1,0,2,NA,NA,NA,1,1
"5192",39312,"65",3,1,49,1,0,2,4,4,4,5,1,4113.33333333333,6370,1,1,4446,749,6370,5474,100,4000,2,3,"Coal",1,2,1,0,2,NA,NA,NA,1,2
"5193",39324,"65",7,2,54,1,0,2,4,4,4,5,2,2400,6370,1,1,4446,749,6370,5474,90,40000,2,3,"Coal",1,1,4,60,1,NA,NA,NA,1,2
"5194",39324,"65",7,1,17,2,0,2,4,3,5,9,2,2400,6370,1,1,4446,749,6370,5474,90,40000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5195",39324,"65",7,1,24,1,0,2,4,3,5,9,2,2400,6370,1,1,4446,749,6370,5474,90,40000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5196",39324,"65",7,2,21,1,0,2,4,3,5,9,2,2400,6370,1,1,4446,749,6370,5474,90,40000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5197",39324,"65",7,2,17,2,0,2,2,1,8,11,2,2400,6370,1,1,4446,749,6370,5474,90,40000,2,3,"Coal",1,1,1,0,1,NA,NA,NA,1,2
"5198",39336,"65",4,1,36,1,0,1,NA,4,5,NA,120,17600,6000,1,1,9500,127,6000,3000,60,50000,2,3,"Coal",2,2,1,0,1,NA,NA,NA,1,NA
"5199",39336,"65",4,2,35,1,0,1,NA,4,7,NA,120,17600,6000,1,1,9500,127,6000,3000,60,50000,2,3,"Coal",2,2,1,0,1,NA,NA,NA,1,NA
"5200",39348,"65",5,1,50,1,0,1,4,3,5,8,30,6240,6000,1,1,9500,127,6000,3000,80,20000,2,3,"Coal",1,3,1,0,2,NA,0,0,1,1
"5201",39348,"65",5,2,24,1,0,1,4,2,5,9,30,6240,6000,1,1,9500,127,6000,3000,80,20000,2,3,"Coal",1,3,1,0,2,NA,0,0,1,2
"5202",39348,"65",5,1,25,1,0,1,4,2,5,9,30,6240,6000,1,1,9500,127,6000,3000,80,20000,2,3,"Coal",1,3,1,0,2,NA,0,40,1,2
"5203",39348,"65",5,2,49,1,0,1,4,3,5,8,30,6240,6000,1,1,9500,127,6000,3000,80,20000,2,3,"Coal",1,3,1,0,2,NA,0,0,1,1
"5204",39360,"65",3,1,34,1,0,1,4,2,8,12,180,69200,6000,1,1,9500,127,6000,3000,100,160000,1,2,"Electric",1,1,1,0,2,NA,0,20,1,2
"5205",39360,"65",3,2,34,1,0,1,4,2,6,13,180,69200,6000,1,1,9500,127,6000,3000,100,160000,1,2,"Electric",1,1,1,0,2,NA,0,0,1,2
"5206",39372,"65",3,1,37,1,0,1,4,2,4,NA,65,14876.6666666667,6000,1,1,9500,127,6000,3000,90,60000,2,3,"Coal",3,1,1,0,1,NA,1,0,1,2
"5207",39372,"65",3,2,37,1,0,1,4,2,4,NA,65,14876.6666666667,6000,1,1,9500,127,6000,3000,90,60000,2,3,"Coal",3,1,1,0,1,NA,0,0,1,2
"5208",39384,"65",3,2,26,1,0,1,4,3,5,9,40,17633.3333333333,6000,1,1,9500,127,6000,3000,80,2e+05,2,3,"Coal",3,3,1,60,2,NA,0,0,1,2
"5209",39384,"65",3,1,24,1,0,1,4,3,5,9,40,17633.3333333333,6000,1,1,9500,127,6000,3000,80,2e+05,2,3,"Coal",3,3,1,0,2,NA,1,20,1,2
"5210",39396,"65",4,2,29,1,0,1,1,1,8,12,NA,19974,6000,1,1,9500,127,6000,3000,100,150000,2,3,"Coal",3,2,3,0,1,NA,0,0,1,2
"5211",39396,"65",4,1,34,1,0,1,4,1,5,9,NA,19974,6000,1,1,9500,127,6000,3000,100,150000,2,3,"Coal",3,2,1,0,1,NA,2,20,1,2
"5212",39408,"65",4,1,30,1,0,1,1,1,6,10,390,40450,6000,1,1,9500,127,6000,3000,158,130000,2,2,"Coal",1,3,1,0,1,NA,0,60,1,2
"5213",39408,"65",4,2,31,1,0,3,4,1,9,13,390,40450,6000,1,1,9500,127,6000,3000,158,130000,2,2,"Coal",1,3,1,0,1,NA,0,0,1,2
"5214",39420,"65",2,1,59,1,1,2,4,1,4,5,NA,15500,6500,1,1,2200,476,6500,4200,90,50000,2,3,"Coal",1,2,2,NA,2,NA,NA,NA,1,2
"5215",39420,"65",2,2,59,1,1,2,4,1,2,NA,NA,15500,6500,1,1,2200,476,6500,4200,90,50000,2,3,"Coal",1,2,4,40,2,NA,NA,NA,1,2
"5216",39432,"65",5,2,59,1,1,2,4,2,1,NA,NA,6262,6500,1,1,2200,476,6500,4200,120,70000,2,2,"Coal",1,2,1,0,2,NA,NA,5,1,2
"5217",39432,"65",5,2,27,1,1,2,4,1,5,8,NA,6262,6500,1,1,2200,476,6500,4200,120,70000,2,2,"Coal",1,2,1,0,2,NA,NA,NA,1,2
"5218",39432,"65",5,1,32,1,1,2,4,1,5,8,NA,6262,6500,1,1,2200,476,6500,4200,120,70000,2,2,"Coal",1,2,1,0,2,NA,4,20,1,2
"5219",39444,"65",3,1,31,1,1,2,4,1,8,12,NA,13866.6666666667,6500,1,1,2200,476,6500,4200,140,70000,2,2,"Coal",1,2,1,NA,1,NA,2,2,1,2
"5220",39444,"65",3,2,28,1,1,2,4,1,5,8,NA,13866.6666666667,6500,1,1,2200,476,6500,4200,140,70000,2,2,"Coal",1,2,1,NA,1,NA,NA,NA,1,2
"5221",39456,"65",6,2,37,1,1,2,4,2,5,8,NA,11266.6666666667,6500,1,1,2200,476,6500,4200,140,20000,2,3,"Coal",1,2,1,90,2,NA,NA,NA,1,2
"5222",39456,"65",6,1,38,1,1,2,4,2,5,8,NA,11266.6666666667,6500,1,1,2200,476,6500,4200,140,20000,2,3,"Coal",1,2,1,NA,2,NA,3,20,1,2
"5223",39468,"65",3,2,34,1,1,2,4,2,5,8,NA,11200,7280,1,1,15,185,7280,4800,114,60000,2,3,"Coal",4,2,1,0,2,NA,NA,NA,1,1
"5224",39468,"65",3,1,35,1,1,2,4,2,5,8,NA,11200,7280,1,1,15,185,7280,4800,114,60000,2,3,"Coal",4,2,1,0,2,NA,1,40,1,1
"5225",39480,"65",4,1,46,1,1,2,1,1,6,11,NA,7450,7280,1,1,15,185,7280,4800,80,30000,2,3,"Coal",4,2,1,0,2,NA,1,20,1,1
"5226",39480,"65",4,2,18,2,1,2,2,1,6,12,NA,7450,7280,1,1,15,185,7280,4800,80,30000,2,3,"Coal",4,2,1,0,2,NA,NA,NA,1,1
"5227",39480,"65",4,2,42,1,1,2,4,2,5,8,NA,7450,7280,1,1,15,185,7280,4800,80,30000,2,3,"Coal",4,2,1,0,2,NA,NA,NA,1,1
"5228",39492,"65",4,1,35,1,1,2,1,1,5,8,NA,9750,7280,1,1,15,185,7280,4800,100,50000,2,2,"Coal",1,2,1,0,1,NA,NA,NA,1,1
"5229",39492,"65",4,2,35,1,1,2,4,1,5,8,NA,9750,7280,1,1,15,185,7280,4800,100,50000,2,2,"Coal",1,2,1,0,1,NA,NA,NA,1,1
"5230",39504,"65",6,1,24,2,1,2,4,1,9,15,NA,15833.3333333333,7280,1,1,15,185,7280,4800,120,1e+05,2,2,"Firewood",1,2,1,0,1,NA,NA,NA,1,2
"5231",39504,"65",6,2,44,1,1,2,4,1,5,8,NA,15833.3333333333,7280,1,1,15,185,7280,4800,120,1e+05,2,2,"Firewood",1,2,1,0,1,NA,NA,NA,1,2
"5232",39504,"65",6,1,22,2,1,1,4,1,6,12,NA,15833.3333333333,7280,1,1,15,185,7280,4800,120,1e+05,2,2,"Firewood",1,2,1,0,1,NA,NA,NA,1,2
"5233",39504,"65",6,1,50,1,1,2,1,1,6,11,NA,15833.3333333333,7280,1,1,15,185,7280,4800,120,1e+05,2,2,"Firewood",1,2,1,0,1,NA,NA,NA,1,2
"5234",39516,"65",4,1,42,1,1,2,1,1,5,8,NA,10300,7280,1,1,15,185,7280,4800,120,20000,2,2,"Firewood",1,NA,1,0,1,NA,1,20,1,1
"5235",39516,"65",4,2,38,1,1,2,4,1,4,5,NA,10300,7280,1,1,15,185,7280,4800,120,20000,2,2,"Firewood",1,NA,1,0,1,NA,NA,NA,1,1
"5236",39516,"65",4,1,18,2,1,2,2,1,6,12,NA,10300,7280,1,1,15,185,7280,4800,120,20000,2,2,"Firewood",1,NA,1,0,1,NA,NA,NA,1,1
"5237",39528,"65",5,2,44,1,1,2,4,1,5,8,NA,12620,7280,1,1,15,185,7280,4800,120,60000,2,2,"Firewood",1,2,1,20,2,NA,NA,NA,1,2
"5238",39528,"65",5,2,21,2,1,2,2,1,9,15,NA,12620,7280,1,1,15,185,7280,4800,120,60000,2,2,"Firewood",1,2,1,NA,2,NA,NA,NA,1,2
"5239",39528,"65",5,1,42,1,1,2,4,1,5,8,NA,12620,7280,1,1,15,185,7280,4800,120,60000,2,2,"Firewood",1,2,1,NA,2,NA,3,NA,1,2
"5240",39528,"65",5,1,18,2,1,2,2,1,9,14,NA,12620,7280,1,1,15,185,7280,4800,120,60000,2,2,"Firewood",1,2,1,NA,2,NA,NA,NA,1,2
"5241",39540,"65",5,2,46,1,1,2,4,2,5,8,NA,19600,7280,1,1,15,185,7280,4800,80,50000,2,2,"Coal",1,1,1,NA,1,NA,NA,NA,1,2
"5242",39540,"65",5,2,24,1,1,2,4,1,8,12,NA,19600,7280,1,1,15,185,7280,4800,80,50000,2,2,"Coal",1,1,1,NA,1,NA,NA,NA,1,2
"5243",39540,"65",5,1,44,1,1,2,1,1,8,11,NA,19600,7280,1,1,15,185,7280,4800,80,50000,2,2,"Coal",1,1,1,NA,1,NA,2,NA,1,2
"5244",39540,"65",5,1,23,1,1,2,4,1,9,15,NA,19600,7280,1,1,15,185,7280,4800,80,50000,2,2,"Coal",1,1,1,NA,1,NA,NA,NA,1,2
"5245",39540,"65",5,1,20,2,1,2,2,1,9,13,NA,19600,7280,1,1,15,185,7280,4800,80,50000,2,2,"Coal",1,1,1,NA,1,NA,NA,NA,1,2
"5246",39552,"65",5,2,43,1,1,2,4,1,5,8,NA,15960,7280,1,1,15,185,7280,4800,100,50000,2,3,"Firewood",1,2,1,3,3,NA,NA,NA,1,2
"5247",39552,"65",5,1,45,1,1,2,1,1,6,12,NA,15960,7280,1,1,15,185,7280,4800,100,50000,2,3,"Firewood",1,2,1,NA,3,NA,NA,NA,1,2
"5248",39552,"65",5,2,16,2,1,2,2,1,6,12,NA,15960,7280,1,1,15,185,7280,4800,100,50000,2,3,"Firewood",1,2,1,NA,3,NA,NA,NA,1,2
"5249",39564,"65",6,2,30,1,1,2,4,1,5,9,NA,23000,7280,1,1,15,185,7280,4800,400,50000,2,2,"Firewood",1,2,1,0,1,NA,NA,NA,1,2
"5250",39564,"65",6,1,31,1,0,3,1,1,8,12,NA,23000,7280,1,1,15,185,7280,4800,400,50000,2,2,"Firewood",1,2,1,0,1,NA,NA,20,1,2
"5251",39576,"65",2,2,52,1,1,2,4,2,4,5,NA,18800,7280,1,1,15,185,7280,4800,150,60000,2,3,"Coal",1,2,1,10,3,NA,NA,NA,1,2
"5252",39576,"65",2,1,53,1,1,2,1,1,8,12,NA,18800,7280,1,1,15,185,7280,4800,150,60000,2,3,"Coal",1,2,1,0,3,NA,4,20,1,1
"5253",39588,"65",4,1,19,2,1,2,2,1,8,12,NA,10350,5490,1,1,50,336,5490,3200,200,30000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,NA
"5254",39588,"65",4,2,40,1,1,2,4,2,4,6,NA,10350,5490,1,1,50,336,5490,3200,200,30000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,NA
"5255",39588,"65",4,1,41,1,1,2,1,1,6,12,NA,10350,5490,1,1,50,336,5490,3200,200,30000,2,3,"Coal",1,2,1,0,1,NA,NA,40,1,NA
"5256",39588,"65",4,2,17,2,1,2,2,1,8,12,NA,10350,5490,1,1,50,336,5490,3200,200,30000,2,3,"Coal",1,2,1,0,1,NA,NA,NA,1,NA
"5257",39600,"65",4,1,23,2,1,2,4,1,5,9,NA,23050,5490,1,1,50,336,5490,3200,130,20000,2,2,"Firewood",1,2,1,NA,1,NA,NA,NA,1,2
"5258",39600,"65",4,1,25,2,1,2,4,1,5,9,NA,23050,5490,1,1,50,336,5490,3200,130,20000,2,2,"Firewood",1,2,1,NA,1,NA,NA,NA,1,2
"5259",39600,"65",4,1,51,1,1,2,4,1,5,8,NA,23050,5490,1,1,50,336,5490,3200,130,20000,2,2,"Firewood",1,2,1,NA,1,NA,4,NA,1,2
"5260",39600,"65",4,2,48,1,1,2,4,2,1,NA,NA,23050,5490,1,1,50,336,5490,3200,130,20000,2,2,"Firewood",1,2,1,NA,1,NA,NA,NA,1,2
"5261",39612,"65",4,2,23,2,1,NA,4,1,9,15,NA,9750,5490,1,1,50,336,5490,3200,100,50000,2,3,"Coal",1,2,1,NA,1,NA,NA,NA,1,2
"5262",39612,"65",4,1,24,2,1,NA,4,1,9,15,NA,9750,5490,1,1,50,336,5490,3200,100,50000,2,3,"Coal",1,2,1,180,1,NA,NA,NA,1,2
"5263",39612,"65",4,2,52,1,1,NA,4,1,5,8,NA,9750,5490,1,1,50,336,5490,3200,100,50000,2,3,"Coal",1,2,1,NA,1,NA,NA,NA,1,2
"5264",39612,"65",4,1,52,1,1,NA,1,1,6,12,NA,9750,5490,1,1,50,336,5490,3200,100,50000,2,3,"Coal",1,2,1,NA,1,NA,NA,NA,1,2
"5265",39624,"65",4,1,39,1,1,2,4,1,10,11,NA,10255,5490,1,1,50,336,5490,3200,178,20000,2,3,"Firewood",1,1,4,0,2,NA,1,NA,1,2
"5266",39624,"65",4,2,39,1,1,2,4,1,5,8,NA,10255,5490,1,1,50,336,5490,3200,178,20000,2,3,"Firewood",1,1,1,0,2,NA,NA,NA,1,2
"5267",39636,"65",2,2,60,1,1,2,4,2,4,5,NA,3400,5490,1,1,50,336,5490,3200,70,30000,2,3,"Coal",1,1,1,40,2,NA,NA,NA,1,NA
"5268",39648,"65",3,1,40,1,1,2,4,2,5,8,NA,25633.3333333333,5490,1,1,50,336,5490,3200,135,15000,2,3,"Firewood",1,2,2,0,2,NA,1,0,1,2
"5269",39648,"65",3,2,37,1,1,2,4,2,5,8,NA,25633.3333333333,5490,1,1,50,336,5490,3200,135,15000,2,3,"Firewood",1,2,2,0,2,NA,1,0,1,2
"5270",39660,"65",4,2,23,2,1,NA,2,1,9,13,NA,3700,5490,1,1,50,336,5490,3200,150,20000,2,3,"Firewood",1,1,1,NA,3,NA,NA,NA,1,2
"5271",39660,"65",4,1,26,2,1,NA,4,1,5,8,NA,3700,5490,1,1,50,336,5490,3200,150,20000,2,3,"Firewood",1,1,1,NA,3,NA,1,NA,1,2
"5272",39660,"65",4,2,45,1,1,NA,4,1,4,5,NA,3700,5490,1,1,50,336,5490,3200,150,20000,2,3,"Firewood",1,1,1,NA,3,NA,NA,NA,1,2
"5273",39660,"65",4,1,51,1,1,NA,4,1,5,8,NA,3700,5490,1,1,50,336,5490,3200,150,20000,2,3,"Firewood",1,1,1,10,3,NA,NA,20,1,2
"5274",39672,"65",4,1,44,1,1,2,4,1,4,5,NA,29350,5490,1,1,50,336,5490,3200,108,30000,2,2,"Coal",1,1,1,0,3,NA,1,NA,1,2
"5275",39672,"65",4,2,44,1,1,2,4,1,5,8,NA,29350,5490,1,1,50,336,5490,3200,108,30000,2,2,"Coal",1,1,1,0,3,NA,0,NA,1,2
"5276",39672,"65",4,2,21,2,1,2,4,1,5,8,NA,29350,5490,1,1,50,336,5490,3200,108,30000,2,2,"Coal",1,1,1,0,3,NA,0,NA,1,2
"5277",39672,"65",4,2,24,2,1,3,2,1,6,11,NA,29350,5490,1,1,50,336,5490,3200,108,30000,2,2,"Coal",1,1,1,0,3,NA,0,NA,1,2
"5278",39684,"65",3,1,19,2,1,2,2,3,6,12,2.40000009536743,7033.33333333333,5490,1,1,50,336,5490,3200,80,40000,2,2,"Firewood",1,2,1,0,4,1,NA,NA,1,2
"5279",39684,"65",3,1,43,1,1,2,4,3,5,8,2.40000009536743,7033.33333333333,5490,1,1,50,336,5490,3200,80,40000,2,2,"Firewood",1,2,1,0,4,1,NA,NA,1,2
"5280",39684,"65",3,2,43,1,1,2,4,3,5,8,2.40000009536743,7033.33333333333,5490,1,1,50,336,5490,3200,80,40000,2,2,"Firewood",1,2,1,0,4,1,NA,NA,1,2
"5281",39696,"65",3,2,41,1,1,2,4,2,1,NA,NA,2660,5490,1,1,50,336,5490,3200,70,8000,2,3,"Firewood",1,2,1,0,3,NA,NA,NA,2,2
"5282",39696,"65",3,1,49,1,1,2,4,2,1,NA,NA,2660,5490,1,1,50,336,5490,3200,70,8000,2,3,"Firewood",1,2,1,0,3,NA,1,40,1,2
"5283",39708,"65",4,2,17,NA,1,2,4,1,6,12,15,8375,5045,1,1,8200,395,5045,4370,130,20000,2,2,"Firewood",1,1,1,0,1,NA,NA,NA,1,2
"5284",39708,"65",4,2,46,1,1,2,4,1,5,8,15,8375,5045,1,1,8200,395,5045,4370,130,20000,2,2,"Firewood",1,1,1,0,1,NA,NA,NA,1,2
"5285",39708,"65",4,2,24,NA,1,2,4,1,9,15,15,8375,5045,1,1,8200,395,5045,4370,130,20000,2,2,"Firewood",1,1,1,0,1,NA,NA,NA,1,2
